pkey;key;guid;pubDate;title;description;category;link
2901;hvg;http://hvg.hu/vilag/20200126_Ujabb_koronavirusos_beteget_talaltak_az_USAban#rss;[];Újabb koronavírusos beteget találtak az USA-ban;Az USA-ban már négy koronavírussal fertőzött beteget azonosítottak. Kínában a betegségnek már 56 halálos áldozata van, világszerte kétezer ember betegedett meg.;http://hvg.hu/vilag/20200126_Ujabb_koronavirusos_beteget_talaltak_az_USAban#rss;Sun, 26 Jan 2020 20:59:00 GMT
2902;hvg;http://hvg.hu/itthon/20200126_Bokorban_is_a_regi_polgarmestert_valasztottak_ujra#rss;[];Bokorban is a régi polgármestert választották újra;Hegedűs Pál független jelöltet választották meg polgármesternek a vasárnap megtartott időközi választáson a Nógrád megyei Bokor községben.;http://hvg.hu/itthon/20200126_Bokorban_is_a_regi_polgarmestert_valasztottak_ujra#rss;Sun, 26 Jan 2020 20:34:00 GMT
2903;hvg;http://hvg.hu/itthon/20200126_A_fideszes_polgarmesterjelolt_nyert_Patakon#rss;[];A fideszes polgármesterjelölt nyert Patakon;Szavazategyenlőség miatt tartottak új polgármester-választást Patakon, amit a korábbi polgármester nyert 11 vokssal.;http://hvg.hu/itthon/20200126_A_fideszes_polgarmesterjelolt_nyert_Patakon#rss;Sun, 26 Jan 2020 20:23:00 GMT
2914;hvg;http://hvg.hu/sport/20200127_Kobe_Bryant_nba_kosarlabda_sport_halal#rss;[];Olyan legendát veszítettünk el, akiből jó, ha egy van generációnként;Minden idők egyik legnagyobb kosárlabdázója volt a vasárnap elhunyt Kobe Bryant – ebben nincs vita még azok között sem, akik csak a statisztikákkal próbálnak mindent leírni. Aki pedig nem csak a számokban hisz, az ehhez azt is hozzáteheti: a kívülállók számára Bryant testesítette meg a Michael Jordan visszavonulása utáni NBA-t.;http://hvg.hu/sport/20200127_Kobe_Bryant_nba_kosarlabda_sport_halal#rss;Mon, 27 Jan 2020 10:35:00 GMT
2915;hvg;http://hvg.hu/tudomany/20200127_kolumbusz_kristof_ellopott_levele_columbus_letter_plannck_1#rss;[];Megvan Kolumbusz Kristóf ellopott levele, 396 milliót ér;Az amerikai hatóságok Kolumbusz Kristóf egy évtizedekkel ezelőtt Európából ellopott és 1,3 millió dollár (396 millió forint) becsült értékű, több mint 500 éve keletkezett levelét szerezték vissza.;http://hvg.hu/tudomany/20200127_kolumbusz_kristof_ellopott_levele_columbus_letter_plannck_1#rss;Mon, 27 Jan 2020 10:33:00 GMT
2916;hvg;http://hvg.hu/vilag/20200127_lemondott_a_szloven_miniszterelnok#rss;[];Lemondott a szlovén miniszterelnök;Másfél évet bírt ki a szlovén ötpárti kisebbségi kormány.;http://hvg.hu/vilag/20200127_lemondott_a_szloven_miniszterelnok#rss;Mon, 27 Jan 2020 10:27:00 GMT
2917;hvg;http://hvg.hu/cegauto/20200127_hamarosan_itt_a_plugin_hibrid_skoda_octavia_iv_rs_zold_rendszam#rss;[];Hamarosan itt a sportosan plugin hibrid Skoda Octavia iV RS;Az 55 kilométeres hatótávú sportos újdonság megkaphatja a számos kedvezménnyel járó zöld rendszámot Magyarországon.;http://hvg.hu/cegauto/20200127_hamarosan_itt_a_plugin_hibrid_skoda_octavia_iv_rs_zold_rendszam#rss;Mon, 27 Jan 2020 10:21:00 GMT
2918;hvg;http://hvg.hu/sport/20200127_kobe_bryant_megemlekezes_sport_hiressegek#rss;[];"Kobe Bryantre emlékeznek: ""Te és a lányod a szívünkben éltek tovább örökké""";A helikopter-balesetben elhunyt Kobe Bryantet és lányát gyászolják világszerte.;http://hvg.hu/sport/20200127_kobe_bryant_megemlekezes_sport_hiressegek#rss;Mon, 27 Jan 2020 10:08:00 GMT
2919;hvg;http://hvg.hu/tudomany/20200127_apple_lightning_csatlakozo_mobiltelefon_toltes_usb_c_e_szemet#rss;[];Csak egyfajta mobiltöltő lehet az EU-ban? Az Apple szerint szörnyű ötlet;Az Apple újabb érvet talált arra, miért ne kelljen kivenni az iPhone-okból a Lightning-csatlakozót.;http://hvg.hu/tudomany/20200127_apple_lightning_csatlakozo_mobiltelefon_toltes_usb_c_e_szemet#rss;Mon, 27 Jan 2020 10:03:00 GMT
2920;hvg;http://hvg.hu/cegauto/20200127_negyes_karambol_utkozes_ferihegyi_repuloterre_vezeto_ut#rss;[];Négy autó ütközött össze a Ferihegyi repülőtérre vezető úton;A fővárosból kifelé vezető szakaszon dugóra kell számítani.;http://hvg.hu/cegauto/20200127_negyes_karambol_utkozes_ferihegyi_repuloterre_vezeto_ut#rss;Mon, 27 Jan 2020 09:42:00 GMT
2921;hvg;http://hvg.hu/kkv/20200127_HVGplakatok_elso_fokon_nyertunk_a_Mahir_Cityposterrel_szemben#rss;[];HVG-plakátok: első fokon nyertünk a Mahir Cityposterrel szemben;Érvénytelenül mondta fel a Mahir Cityposter Kft. a HVG-vel a lap reklámozására kötött szerződést – mondta ki első fokon a Budai Központi Kerületi Bíróság.;http://hvg.hu/kkv/20200127_HVGplakatok_elso_fokon_nyertunk_a_Mahir_Cityposterrel_szemben#rss;Mon, 27 Jan 2020 09:39:00 GMT
2922;hvg;http://hvg.hu/tudomany/20200127_huawei_amerika_kina_kerekedelmi_haboru_szankcio_pentagon#rss;[];Majdnem kapott még egy pofont a Huawei, de a Pentagon közbelépett;Az amerikai kereskedelmi minisztérium jelentősen szigorította volna azt a feltételt, amely alapján az amerikai cégek és a Huawei üzletelhetnek egymással. A védelmi minisztérium akadályozhatta meg a szabályozás életbe léptetését.;http://hvg.hu/tudomany/20200127_huawei_amerika_kina_kerekedelmi_haboru_szankcio_pentagon#rss;Mon, 27 Jan 2020 09:33:00 GMT
2923;hvg;http://hvg.hu/elet/20200127_75_eve_olte_meg_egy_magyar_keretlegeny_Szerb_Antalt#rss;[];75 éve ölte meg Szerb Antalt egy magyar keretlegény;1945. január 27-én verte agyon egy magyar ember Szerb Antalt, az Utas és Holdvilág, a Magyar irodalomtörténet és A világirodalom történet szerzőjét, csak mert a kor törvényei szerint a zseniális író, fordító, irodalomtörténész nem számított eléggé magyarnak.;http://hvg.hu/elet/20200127_75_eve_olte_meg_egy_magyar_keretlegeny_Szerb_Antalt#rss;Mon, 27 Jan 2020 09:26:00 GMT
2928;hvg;http://hvg.hu/itthon/20200127_torvenymodositas_gyor_polgarmester_dezsi_csaba_andras_kardiologus#rss;[];Törvényt módosítanak, hogy Győr új fideszes polgármestere kardiológus is maradhasson;Dézsi Csaba Andrást vasárnap választották polgármesterré, de hamarosan már törvényt is nevezhetnek el róla, jöhet a lex Dézsi.;http://hvg.hu/itthon/20200127_torvenymodositas_gyor_polgarmester_dezsi_csaba_andras_kardiologus#rss;Mon, 27 Jan 2020 09:25:00 GMT
2929;hvg;http://hvg.hu/sport/20200127_fucsovics_marton_davis_kupa#rss;[];Fucsovics játéka kérdéses a Davis Kupában;A Roger Federer elleni vereség után beszélt arról a magyar teniszező, hogy van némi problémája a teniszszövetséggel.;http://hvg.hu/sport/20200127_fucsovics_marton_davis_kupa#rss;Mon, 27 Jan 2020 09:15:00 GMT
2930;hvg;http://hvg.hu/tudomany/20200127_tinder_panik_gomb_felhasznaloi_adatok_noonlight#rss;[];Pánikgomb került a Tinder alkalmazásba, de nincs minden rendben vele;Bár a Tinder elvileg segíteni szeretne a bajba jutott felhasználóin, a háttérben egy egészen más dolog rajzolódik ki.;http://hvg.hu/tudomany/20200127_tinder_panik_gomb_felhasznaloi_adatok_noonlight#rss;Mon, 27 Jan 2020 09:03:00 GMT
2931;hvg;http://hvg.hu/sport/20200127_babos_timea_ausztral_nyilt_teniszbajnoksag#rss;[];Babosék párosban nyolc közé jutottak Melbourne-ben;A 15. kiemeltet győzte le Babos Tímea és Kristina Mladenovic Melbourne-ben az Australian Openen.;http://hvg.hu/sport/20200127_babos_timea_ausztral_nyilt_teniszbajnoksag#rss;Mon, 27 Jan 2020 08:52:00 GMT
2932;hvg;http://hvg.hu/itthon/20200127_marki_zay_peter_fidesz_gyor_szavazas_dezsi_csaba_andras_pollreisz_balazs#rss;[];Márki-Zay: A Fidesz visszaszerezte a szavazóit Győrben;Hódmezővásárhely polgármestere szerint 2022-ben az ellenzéknek Győrben is civil jelöltet kell találniuk, hogy esélyük legyen a győzelemre.;http://hvg.hu/itthon/20200127_marki_zay_peter_fidesz_gyor_szavazas_dezsi_csaba_andras_pollreisz_balazs#rss;Mon, 27 Jan 2020 08:47:00 GMT
2933;hvg;http://hvg.hu/elet/20200127_Los_Angeles_mar_soha_nem_lesz_ugyanolyan__Kobe_Bryantre_emlekezik_DiCaprio#rss;[];„Los Angeles már soha nem lesz ugyanolyan” – Kobe Bryantre emlékezik Leonardo DiCaprio;Leonardo DiCaprio gyerekkora óta Los Angeles Lakers-rajongó, egy nagy hősét vesztette el.;http://hvg.hu/elet/20200127_Los_Angeles_mar_soha_nem_lesz_ugyanolyan__Kobe_Bryantre_emlekezik_DiCaprio#rss;Mon, 27 Jan 2020 08:45:00 GMT
2934;hvg;http://hvg.hu/itthon/20200127_Millios_motivacios_elismerest_es_jutalmat_kaptak_az_allamtitkarok#rss;[];Milliós motivációs elismerést és jutalmat kaptak az államtitkárok;Akadnak olyan kormánytagok, akik 2,6 millió forintot kaptak az év végén.;http://hvg.hu/itthon/20200127_Millios_motivacios_elismerest_es_jutalmat_kaptak_az_allamtitkarok#rss;Mon, 27 Jan 2020 08:35:00 GMT
2935;hvg;http://hvg.hu/tudomany/20200127_autizmus_genkutatas_eredmenyei_2020_asd#rss;[];Megvan az eddigi legnagyobb autizmus-kutatás eredménye, 102 gént neveztek meg;Több mint száz gén játszhat szerepet az autizmus spektrumzavar (ASD) kialakulásában – állapította meg a témához köthető eddigi legnagyobb génkutatás.;http://hvg.hu/tudomany/20200127_autizmus_genkutatas_eredmenyei_2020_asd#rss;Mon, 27 Jan 2020 08:33:00 GMT
2936;hvg;http://hvg.hu/elet/20200127_Szivszorito_produkcioval_emlekezett_Kobe_Bryantre_Alicia_Keys#rss;[];Szívszorító produkcióval emlékezett Kobe Bryantre Alicia Keys;;http://hvg.hu/elet/20200127_Szivszorito_produkcioval_emlekezett_Kobe_Bryantre_Alicia_Keys#rss;Mon, 27 Jan 2020 08:26:00 GMT
2937;hvg;http://hvg.hu/elet/20200127_Mate_Kriszta_Ritka_kincs_ha_valakinek_van_egy_Vitrayja#rss;[];Máté Kriszta: „Ritka kincs, ha valakinek van egy Vitrayja”;Megszokta új otthonát és a környéket is a 87 éves, újra agglegény életet élő Vitray Tamás. Egykori tanítványa sokat segít neki.;http://hvg.hu/elet/20200127_Mate_Kriszta_Ritka_kincs_ha_valakinek_van_egy_Vitrayja#rss;Mon, 27 Jan 2020 08:09:00 GMT
2938;hvg;http://hvg.hu/tudomany/20200127_facebook_messenger_arcazonositas_arcfelismeres_face_id_android#rss;[];Változás jön a Facebook Messengerbe: az arcával azonosíthatja magát;Biztonságosabbá válhat a Facebook csevegője: úgy tűnik, azon dolgoznak a legnagyobb közösségi oldal fejlesztői, hogy bevezessék az arccal történő azonosítási módot.;http://hvg.hu/tudomany/20200127_facebook_messenger_arcazonositas_arcfelismeres_face_id_android#rss;Mon, 27 Jan 2020 08:03:00 GMT
2939;hvg;http://hvg.hu/vilag/20200127_matteo_salvini_olaszorszag_tartomanyi_valasztas_emilia_romagna#rss;[];Nem hoztak áttörést Salviniéknek a tartományi választások;A baloldal előnyét mutatták az első exitpoll-eredmények Olaszország Emilia Romagna tartományában vasárnap tartott választáson.;http://hvg.hu/vilag/20200127_matteo_salvini_olaszorszag_tartomanyi_valasztas_emilia_romagna#rss;Mon, 27 Jan 2020 08:01:00 GMT
2940;hvg;http://hvg.hu/itthon/20200127_szekszard_itelethirdetes_fiatal_ferfi_rendorseg_birosag#rss;[];A falat verte a bíróságon a fiatal, amikor meghallotta az ítéletet – még 3 évet kaphat;Elszabadultak az indulatok egy szekszárdi tárgyaláson, rendőröket kellett hívni a vádlottak miatt.;http://hvg.hu/itthon/20200127_szekszard_itelethirdetes_fiatal_ferfi_rendorseg_birosag#rss;Mon, 27 Jan 2020 07:46:00 GMT
2941;hvg;http://hvg.hu/tudomany/20200127_donald_trump_urhadero_urparancsnoksag_logo_space_force_amerikai_hadsereg_star_trek_csillagflotta#rss;[];Trump bemutatta az amerikai űrhaderő logóját, azonnal felbolydult az internet;Az amerikai hadsereg hatodik ágának számító űrparancsnokság logója nagyon ismerős lehet a Star Trek rajongóinak.;http://hvg.hu/tudomany/20200127_donald_trump_urhadero_urparancsnoksag_logo_space_force_amerikai_hadsereg_star_trek_csillagflotta#rss;Mon, 27 Jan 2020 07:33:00 GMT
2942;hvg;http://hvg.hu/elet/20200127_Halalos_aldozata_lett_egy_kokuszkockaevo_versenynek#rss;[];Halálos áldozata lett egy kókuszkockaevő versenynek;Gyors evés közben kapott rohamot az ausztrál nemzeti ünnepen egy 60 éves nő.;http://hvg.hu/elet/20200127_Halalos_aldozata_lett_egy_kokuszkockaevo_versenynek#rss;Mon, 27 Jan 2020 07:16:00 GMT
2943;hvg;http://hvg.hu/tudomany/20200127_google_kereso_reklam_szponzoralt_link_hirdetes#rss;[];Bekerült egy igen nagy kellemetlenség a Google keresőjébe;Rövid időn belül másodjára történik olyan változtatás a Google keresőben, ami első ránézésre inkább zavarhatja, mintsem segíti majd a felhasználókat. Ezúttal a szponzorált linkek miatt kaphatják fel sokan a vizet.;http://hvg.hu/tudomany/20200127_google_kereso_reklam_szponzoralt_link_hirdetes#rss;Mon, 27 Jan 2020 07:03:00 GMT
3010;hvg;http://hvg.hu/sport/20200126_Meghalt_Kobe_Bryant#rss;[];Helikopter-balesetben meghalt Kobe Bryant;A legendás kosárlabdázó is azon a gépen utazott, amelyik vasárnap délelőtt lezuhant Kaliforniában.;http://hvg.hu/sport/20200126_Meghalt_Kobe_Bryant#rss;Sun, 26 Jan 2020 20:01:00 GMT
3011;hvg;http://hvg.hu/itthon/20200126_Gyor_uj_fideszes_polgarmestere_vannak_gyomok_amiket_ki_kell_gyomlalni#rss;[];Győr új fideszes polgármestere: Vannak gyomok, amiket ki kell gyomlálni;Dézsi Csaba András gyomlálásra és ültetésre készül Győrben, az autóipar mellé pedig új lábakat növesztene a városnak.;http://hvg.hu/itthon/20200126_Gyor_uj_fideszes_polgarmestere_vannak_gyomok_amiket_ki_kell_gyomlalni#rss;Sun, 26 Jan 2020 19:59:00 GMT
3012;hvg;http://hvg.hu/itthon/20200126_Tiz_szavazattal_nyert_az_egyik_polgarmesterjelolt_Potreten#rss;[];Tíz szavazattal nyert az egyik polgármester-jelölt Pötrétén;Az eddigi polgármestert, Gáspár Károlyt választották meg újból a település vezetőjének vasárnap a Zala megyei Pötrétén, ahol azért tartottak időközi választást, mert október 13-án bírósági döntést követően szavazategyenlőség alakult ki.;http://hvg.hu/itthon/20200126_Tiz_szavazattal_nyert_az_egyik_polgarmesterjelolt_Potreten#rss;Sun, 26 Jan 2020 19:20:00 GMT
3013;hvg;http://hvg.hu/pszichologiamagazin/20200126_Igy_lehet_treningezni_a_rezilienciat#rss;[];Így lehet tréningezni a rezilienciát;Hogyan kerüljük el a kiégést, és érjük el teljesítményünk maximumát a felgyorsult és állandóan változó világban?;http://hvg.hu/pszichologiamagazin/20200126_Igy_lehet_treningezni_a_rezilienciat#rss;Sun, 26 Jan 2020 19:15:00 GMT
3014;hvg;http://hvg.hu/sport/20200126_Magyar_top_foci_ket_csapatnyi_idegenlegios_erkezett_a_teli_atigazolasi_szezonban#rss;[];Magyar top foci: két csapatnyi idegenlégiós érkezett a téli átigazolási szezonban;Két tucat külföldi labdarúgó érkezett az élvonalbeli magyar klubokhoz, az utánpótláscsapatoktól viszont csak négyen léptek feljebb.;http://hvg.hu/sport/20200126_Magyar_top_foci_ket_csapatnyi_idegenlegios_erkezett_a_teli_atigazolasi_szezonban#rss;Sun, 26 Jan 2020 19:05:00 GMT
3015;hvg;http://hvg.hu/sport/20200126_Mindket_magyar_valtot_kizartak_a_korcsolya_Eb_dontojebol_Liu_Shaolin_szerint_oktalanul#rss;[];Mindkét magyar váltót kizárták a korcsolya Eb döntőjéből, Liu Shaolin szerint oktalanul;A férfi és a női staféta is negyedikként zárt a debreceni Főnix Csarnokban rendezett rövidpályás gyorskorcsolya Európa-bajnokságon, miután mindkét váltót kizárták a döntőből.;http://hvg.hu/sport/20200126_Mindket_magyar_valtot_kizartak_a_korcsolya_Eb_dontojebol_Liu_Shaolin_szerint_oktalanul#rss;Sun, 26 Jan 2020 18:42:00 GMT
3016;hvg;http://hvg.hu/vilag/20200126_Fel_tucat_oroszlan_megszokott_egy_nemzeti_parkbol_es_haziallatokra_tamadt#rss;[];Fél tucat oroszlán megszökött egy nemzeti parkból és háziállatokra támadt;Hat oroszlán megszökött egy namíbiai nemzeti parkból, nem sokkal később felfaltak egy szamarat és egy tehenet.;http://hvg.hu/vilag/20200126_Fel_tucat_oroszlan_megszokott_egy_nemzeti_parkbol_es_haziallatokra_tamadt#rss;Sun, 26 Jan 2020 18:27:00 GMT
3017;hvg;http://hvg.hu/kkv.businessmagazin/20200126_A_legjobbakat_ne_a_legnagyobb_problemakra_hanem_a_legnagyobb_lehetosegekre_allitsuk#rss;[];A legjobbakat ne a legnagyobb problémákra, hanem a legnagyobb lehetőségekre állítsuk;A problémák kezelésével csak jó lehet a cég, kiválóvá azonban a lehetőségek felfuttatásával lehet válni – vallja Jim Collins, számos nagy sikerű menedzsmentkönyv szerzője.;http://hvg.hu/kkv.businessmagazin/20200126_A_legjobbakat_ne_a_legnagyobb_problemakra_hanem_a_legnagyobb_lehetosegekre_allitsuk#rss;Sun, 26 Jan 2020 18:15:00 GMT
3018;hvg;http://hvg.hu/itthon/20200126_Ujra_polgarmestert_valasztott_Gyor__eloben_a_helyszinrol#rss;[];A Fidesz jelöltje, Dézsi Csaba András nyerte a győri polgármester-választást;Borkai Zsolt korrupciós és szexbotránya csak a politikusnak ártott, a Fidesznek nem. Az időközi polgármester-választást is a párt jelöltje Dézsi Csaba András nyerte. Az új városvezető első nyilatkozatában visszaszúrt elődjének, Borkai Zsoltnak is.;http://hvg.hu/itthon/20200126_Ujra_polgarmestert_valasztott_Gyor__eloben_a_helyszinrol#rss;Sun, 26 Jan 2020 18:00:00 GMT
3019;hvg;http://hvg.hu/sport/20200126_magyarorszag_spanyolorszag_vizilabda_eb_donto#rss;[];Drámai végjáték után Európa-bajnok a magyar férfi vízilabda-válogatott;Döntetlen után ötméteresekkel 14-13-ra győzte le a spanyol csapatot Märcz Tamás együttese, ezzel megszerezve Magyarország tizenharmadik Európa-bajnoki aranyérmét.;http://hvg.hu/sport/20200126_magyarorszag_spanyolorszag_vizilabda_eb_donto#rss;Sun, 26 Jan 2020 17:57:00 GMT
3020;hvg;http://hvg.hu/sport/20200126_Vizilabda_Eb_Montenegro_legyozte_Horvatorszagot_a_bronzeremert#rss;[];Vízilabda Eb: Montenegró legyőzte Horvátországot a bronzéremért;Montenegróé lett a bronzérem a vízilabda Eb-n. A csapat négygólos hátrányból állt fel, az utolsó percben szerezte meg a győzelmet.;http://hvg.hu/sport/20200126_Vizilabda_Eb_Montenegro_legyozte_Horvatorszagot_a_bronzeremert#rss;Sun, 26 Jan 2020 17:55:00 GMT
3021;hvg;http://hvg.hu/vilag/20200126_A_holland_miniszterelnok_bocsanatot_kert_a_zsidoktol_a_holokauszt_miatt#rss;[];A holland miniszterelnök bocsánatot kért a zsidóktól a holokauszt miatt;Mark Rutte holland miniszterelnök kormánya nevében bocsánatot kért a zsidóktól vasárnap a zsidók második világháború alatti hollandiai üldöztetéséért.;http://hvg.hu/vilag/20200126_A_holland_miniszterelnok_bocsanatot_kert_a_zsidoktol_a_holokauszt_miatt#rss;Sun, 26 Jan 2020 17:50:00 GMT
3022;hvg;http://hvg.hu/vilag/20200126_Az_egyik_vuhani_magyar_elmeselte_milyen_a_koronaviruskatasztrofaban_elni#rss;[];Az egyik vuhani magyar elmesélte, milyen a koronavírus-katasztrófában élni;Egy hónapra elég ételt bespájzolt az egyik Vuhanban ragadt magyar, utcára nem szívesen megy, ahogy senki más sem. A külügy hat magyarról tud, akik a lezárt tartományban ragadtak, közülük csak egy akar visszatérni Magyarországra.;http://hvg.hu/vilag/20200126_Az_egyik_vuhani_magyar_elmeselte_milyen_a_koronaviruskatasztrofaban_elni#rss;Sun, 26 Jan 2020 17:35:00 GMT
3023;hvg;http://hvg.hu/kultura/20200126_Magyarok_is_nyertek_az_Anniedijatadon#rss;[];Magyarok is nyertek az Annie-díjátadón;Tarolt a Netflix az animációs filmek Annie-díjátadóján, a Jégvarázs 2. kevés jelölést tudott díjra váltani. Digitális kategóriában magyarok is nyertek díjat.;http://hvg.hu/kultura/20200126_Magyarok_is_nyertek_az_Anniedijatadon#rss;Sun, 26 Jan 2020 17:10:00 GMT
3264;magyar_hang;https://magyarhang.org/?p=85816;előválasztás;Körvonalazódnak az esélyek a demokratáknál;https://magyarhang.org/kulfold/2020/01/27/korvonalazodnak-az-eselyek-a-demokrataknal/;Mon, 27 Jan 2020 06:00:00 +0000;"<img width=""150"" height=""100"" src=""https://magyarhang.org/wp-content/uploads/2020/01/Demokrata_vita_2020_mti-150x100.jpg"" class=""webfeedsFeaturedVisual wp-post-image"" alt=""Az amerikai Demokrata Párt elnökjelöltségére pályázó Tom Steyer milliárdos üzletember, Elizabeth Warren massachusettsi szenátor, Joe Biden volt alelnök, Bernie Sanders vermonti szenátor, Pete Buttigieg, az indianai South Bend volt polgármestere és Amy Klobuchar minnesotai szenátor (balról jobbra) az előválasztások előtti utolsó országos vitájukon az iowai Des Moines-ban 2020. január 14-én. A demokrata elnökjelölt-aspiránsok televíziós vitáját a CNN hírtelevízió és a Des Moines Register című helyi lap által közösen szervezte (Fotó: MTI/AP/Patrick Semansky)"" style=""display: block; margin-bottom: 5px; clear:both;max-width: 100%;"" link_thumbnail="""" srcset=""https://magyarhang.org/wp-content/uploads/2020/01/Demokrata_vita_2020_mti-150x100.jpg 150w, https://magyarhang.org/wp-content/uploads/2020/01/Demokrata_vita_2020_mti-700x467.jpg 700w, https://magyarhang.org/wp-content/uploads/2020/01/Demokrata_vita_2020_mti-768x512.jpg 768w, https://magyarhang.org/wp-content/uploads/2020/01/Demokrata_vita_2020_mti-696x464.jpg 696w, https://magyarhang.org/wp-content/uploads/2020/01/Demokrata_vita_2020_mti-1068x712.jpg 1068w, https://magyarhang.org/wp-content/uploads/2020/01/Demokrata_vita_2020_mti-630x420.jpg 630w, https://magyarhang.org/wp-content/uploads/2020/01/Demokrata_vita_2020_mti.jpg 1200w"" sizes=""(max-width: 150px) 100vw, 150px"" /><p>Miközben a szenátus az elnök elleni impeachment-eljárást emészti, a demokrata elnökaspiránsok utolsó vitájukat követően már a február 3-i iowai előválasztásra hangolnak.</p>
<p>The post <a rel=""nofollow"" href=""https://magyarhang.org/kulfold/2020/01/27/korvonalazodnak-az-eselyek-a-demokrataknal/"">Körvonalazódnak az esélyek a demokratáknál</a> appeared first on <a rel=""nofollow"" href=""https://magyarhang.org"">Magyar Hang</a>.</p>"
